调试在线-数据导出,,,,,,,,,,,
time,GPS纬度,GPS经度,GPS定位时间,液压油温,泵送排量,累计油耗,转向次数,发动机转速,系统压力,累计时间,泵车状态
2019-07-29 01:44:32.29,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:44:37.28,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:44:38.34,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:44:39.42,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:44:40.42,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:44:46.52,28.24,113.09,,52,,,,0,0,,
2019-07-29 01:44:47.53,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:45:19.15,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:45:20.13,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:45:24.24,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:45:25.16,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:45:31.39,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:45:32.35,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:45:36.50,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:45:37.51,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:45:42.60,28.24,113.09,,52,,,,0,0,,
2019-07-29 01:45:43.70,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:45:48.67,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:45:49.72,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:46:19.24,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:46:20.20,28.24,113.09,,,,,,,,,
2019-07-29 01:46:24.34,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:46:25.48,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:46:31.47,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:46:32.50,28.24,113.09,,52,0,,0,,0,0.02,0
2019-07-29 01:46:36.63,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:46:37.66,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:48:19.50,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:48:24.16,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:48:24.64,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:48:25.64,28.24,113.09,,52,,,,0,0,,
2019-07-29 01:48:30.80,28.24,113.09,,52,0,10,0,0,0,0.02,0
2019-07-29 01:48:31.80,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:48:36.94,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:48:38.00,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:48:43.04,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:48:43.96,28.24,113.09,,,0,,0,0,,0.02,0
2019-07-29 01:50:18.80,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:50:19.90,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:50:24.99,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:50:25.97,28.24,113.09,,,,,,,,,
2019-07-29 01:50:31.11,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:50:32.12,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:50:37.27,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:50:38.50,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:50:42.39,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:50:43.53,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:50:49.57,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:50:50.38,28.24,113.09,,52,0,,0,,0,0.02,0
2019-07-29 01:51:19.01,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:51:20.03,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:51:25.16,28.24,113.09,,52,0,,0,,0,0.02,0
2019-07-29 01:51:26.31,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:51:30.20,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:51:31.29,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:51:37.38,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:51:38.41,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:51:43.44,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:51:48.69,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:51:49.61,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:52:19.17,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:52:26.57,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:52:31.37,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:52:32.73,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:52:33.49,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:52:34.49,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:52:40.55,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:52:41.79,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:52:45.75,28.24,113.09,,52,,,,0,0,,
2019-07-29 01:52:46.70,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:53:18.35,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:53:19.29,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:53:25.37,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:53:26.39,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:53:30.55,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:53:30.63,28.24,113.09,,,,,,,,,
2019-07-29 01:53:31.49,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:53:36.77,28.24,113.09,,52,0,10,0,0,0,0.02,0
2019-07-29 01:53:37.76,28.24,113.09,,52,,,,0,0,,
2019-07-29 01:53:38.65,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:53:42.83,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:53:43.97,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:53:48.93,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:53:49.95,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:54:18.53,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:54:19.34,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:54:24.71,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:54:25.47,28.24,113.09,,,0,,0,0,,0.02,0
2019-07-29 01:54:26.53,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:54:30.73,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:54:31.79,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:54:36.95,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:54:37.99,28.24,113.09,,52,,10,,0,0,,
2019-07-29 01:54:42.93,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:54:43.99,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:54:49.05,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:54:50.09,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:55:18.46,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:55:19.51,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:55:24.73,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:55:25.71,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:55:30.89,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:55:31.91,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:55:36.95,28.24,113.09,,52,,,,0,0,,
2019-07-29 01:55:38.05,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:55:43.05,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:55:44.13,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:55:49.24,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:55:50.37,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:56:18.81,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:56:19.93,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 01:56:24.80,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:56:25.81,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:56:30.97,28.24,113.09,,52,0,,0,0,0,0.02,0
2019-07-29 01:56:31.99,28.24,113.09,,51,,,,0,0,,
2019-07-29 01:56:37.09,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 01:56:38.05,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 01:56:42.19,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 01:56:43.21,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 01:56:44.15,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 01:56:49.27,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 01:56:50.41,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 01:57:18.91,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 01:57:19.86,28.24,113.09,,51,,,,0,0,,
2019-07-29 01:57:25.06,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 01:57:26.01,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 01:57:31.05,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 01:57:32.19,28.24,113.09,,51,,,,0,0,,
2019-07-29 01:57:37.27,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 01:57:43.34,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 01:57:44.47,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 01:57:49.40,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 01:57:50.40,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 01:57:51.64,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 01:57:52.62,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 01:58:19.06,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 01:58:20.05,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 01:58:25.12,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 01:58:26.20,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 01:58:31.37,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 01:58:32.27,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 01:58:36.38,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 01:58:37.46,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 01:58:38.36,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 01:58:43.54,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 01:58:44.44,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 01:58:48.55,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 01:58:49.58,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 01:59:19.08,28.24,113.09,,,,,,,,,
2019-07-29 01:59:25.21,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 01:59:26.29,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 02:00:19.43,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 02:00:20.38,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 02:02:18.59,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 02:02:19.55,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 02:02:24.71,28.24,113.09,,51,,,,,0,,
2019-07-29 02:02:25.71,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 02:02:30.77,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 02:02:31.83,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 02:02:36.94,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 02:02:37.97,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 02:04:18.89,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 02:04:19.90,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 02:04:20.91,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 02:04:25.03,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 02:04:26.11,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 02:06:19.17,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 02:06:25.29,28.24,113.09,,51,,,,,0,,
2019-07-29 02:06:26.35,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 02:06:30.95,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 02:06:31.51,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 02:06:36.66,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 02:06:37.71,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 02:06:38.55,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 02:06:43.61,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 02:06:44.61,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 02:06:45.64,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 02:06:47.29,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 02:07:18.37,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 02:07:19.31,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 02:07:20.41,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 02:07:25.50,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:07:26.49,28.24,113.09,,51,0,,0,0,0,0.02,0
2019-07-29 02:07:30.57,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:07:31.57,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:07:36.81,28.24,113.09,,50,,,,0,0,,
2019-07-29 02:07:37.95,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:07:38.71,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:07:42.82,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:07:43.80,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:07:48.87,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:07:49.91,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:08:18.57,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:08:19.48,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:08:20.55,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:08:25.65,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:08:30.81,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:08:31.77,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:08:36.94,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:08:38.11,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:08:42.87,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:08:44.15,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:08:48.11,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:08:48.94,28.24,113.09,,,,,,,,,
2019-07-29 02:10:18.81,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:10:19.97,28.24,113.09,,50,0,,0,,0,0.02,0
2019-07-29 02:10:24.97,28.24,113.09,,,0,,0,0,,0.02,0
2019-07-29 02:10:25.95,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:10:31.10,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:10:32.07,28.24,113.09,,,0,,0,0,,0.02,0
2019-07-29 02:10:36.18,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:10:37.26,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:10:38.04,28.24,113.09,,,,,,,,,
2019-07-29 02:10:43.33,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:10:44.49,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:10:48.35,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:10:49.45,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:11:19.03,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:11:20.37,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:11:24.30,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:11:25.03,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:11:26.28,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:11:31.17,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:11:32.39,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:11:36.19,28.24,113.09,,,0,,0,0,,0.02,0
2019-07-29 02:11:37.35,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:11:43.37,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:11:44.61,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:11:48.53,28.24,113.09,,,0,,0,0,,0.02,0
2019-07-29 02:11:49.48,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:12:19.02,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:12:20.16,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:12:24.35,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:12:25.23,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:12:26.25,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:12:31.53,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:12:32.42,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:12:36.37,28.24,113.09,,,0,,0,0,,0.02,0
2019-07-29 02:12:37.91,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:12:38.53,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:12:39.53,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:12:40.43,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:12:41.55,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:12:42.55,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:12:43.56,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:12:44.63,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:12:45.67,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:12:46.53,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:12:47.73,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:12:48.67,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:12:49.59,28.24,113.09,,,,,,,,,
2019-07-29 02:12:50.73,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:12:51.69,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:12:52.89,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:12:53.64,28.24,113.09,,,,,,,,,
2019-07-29 02:12:54.72,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:12:55.71,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:12:56.85,28.24,113.09,,50,,,,0,0,,
2019-07-29 02:12:57.79,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:12:58.78,28.24,113.09,,,,10,,,,,
2019-07-29 02:12:59.87,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:13:00.85,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:13:01.91,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:13:03.15,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:13:03.89,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:13:04.90,28.24,113.09,,50,,,,0,0,,
2019-07-29 02:13:05.89,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:13:06.99,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:13:07.92,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:13:09.01,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:13:09.97,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:13:11.19,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:13:12.15,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:13:13.22,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:13:14.32,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:13:15.24,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:13:16.33,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:13:17.31,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:13:18.25,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:13:19.39,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:14:19.46,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:14:20.46,28.24,113.09,,50,0,,0,,0,0.02,0
2019-07-29 02:14:24.40,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:14:25.53,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:14:30.58,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:14:31.53,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:14:32.58,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:14:36.68,28.24,113.09,,,0,,0,0,,0.02,0
2019-07-29 02:14:37.71,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:14:38.70,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:14:39.87,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:14:40.79,28.24,113.09,,,0,,0,0,,0.02,0
2019-07-29 02:14:41.77,28.24,113.09,,,0,,0,0,,0.02,0
2019-07-29 02:14:42.72,28.24,113.09,,50,0,,0,0,0,0.02,0
2019-07-29 02:14:43.89,28.24,113.09,,50,0,,0,0,0,0.02,0
